date,project,volume
2023-10-21 00:00:00,btse,573074449.5312765
2023-10-22 00:00:00,btse,491047213.3867783
2023-10-23 00:00:00,btse,576109102.9710253
2023-10-24 00:00:00,btse,1191305569.725997
2023-10-25 00:00:00,btse,1478113025.0658512
2023-10-26 00:00:00,btse,1078507953.7602751
2023-10-27 00:00:00,btse,831634074.9945508
2023-10-28 00:00:00,btse,601554603.239109
2023-10-29 00:00:00,btse,421269018.8588728
2023-10-30 00:00:00,btse,548760474.3532927
2023-10-31 00:00:00,btse,657188053.665589
2023-11-01 00:00:00,btse,673613599.5464338
2023-11-02 00:00:00,btse,559395604.0675143
2023-11-03 00:00:00,btse,474914343.05273587
2023-11-04 00:00:00,btse,724151561.7417339
2023-11-05 00:00:00,btse,592454926.3737305
2023-11-06 00:00:00,btse,761930545.1854047
2023-11-07 00:00:00,btse,770757874.301381
2023-11-08 00:00:00,btse,780082604.3575917
2023-11-09 00:00:00,btse,815286955.3310908
2023-11-10 00:00:00,btse,1157827010.6405556
2023-11-11 00:00:00,btse,1099310032.3421495
2023-11-12 00:00:00,btse,800070137.7703311
2023-11-13 00:00:00,btse,762662223.5623076
2023-11-14 00:00:00,btse,849283567.1923488
2023-11-15 00:00:00,btse,898863874.088525
2023-11-16 00:00:00,btse,968940652.2813711
2023-11-17 00:00:00,btse,1016773259.1634536
2023-11-18 00:00:00,btse,873245170.1170893
2023-11-19 00:00:00,btse,631670715.751563
2023-11-20 00:00:00,btse,655653428.0358361
2023-11-21 00:00:00,btse,859606368.4774519
2023-11-22 00:00:00,btse,886098455.6893408
2023-11-23 00:00:00,btse,828439017.4793868
2023-11-24 00:00:00,btse,679064462.1472077
2023-11-25 00:00:00,btse,765538815.0749052
2023-11-26 00:00:00,btse,509531539.6914684
2023-11-27 00:00:00,btse,695401306.4407616
2023-11-28 00:00:00,btse,808029663.7657331
2023-11-29 00:00:00,btse,766302642.6659653
2023-11-30 00:00:00,btse,943116751.0939397
2023-12-01 00:00:00,btse,665355287.4959571
2023-12-02 00:00:00,btse,647961750.9836342
2023-12-03 00:00:00,btse,608430324.6063414
2023-12-04 00:00:00,btse,752296318.5491353
2023-12-05 00:00:00,btse,1050698077.6190237
2023-12-06 00:00:00,btse,1179148773.5208588
2023-12-07 00:00:00,btse,1034338697.5692776
2023-12-08 00:00:00,btse,1033576806.0637227
2023-12-09 00:00:00,btse,921675933.9028735
2023-12-10 00:00:00,btse,835886785.4408835
2023-12-11 00:00:00,btse,937851667.8112832
2023-12-12 00:00:00,btse,1164166153.8970294
2023-12-13 00:00:00,btse,1102306993.8952355
2023-12-14 00:00:00,btse,696134973.2059848
2023-12-15 00:00:00,btse,858301590.8816482
2023-12-16 00:00:00,btse,863973375.8392977
2023-12-17 00:00:00,btse,944295771.5943317
2023-12-18 00:00:00,btse,1273796772.7770803
2023-12-19 00:00:00,btse,245032620.0120038
2023-12-20 00:00:00,btse,166905589.2106927
2023-12-21 00:00:00,btse,221288915.38013655
2023-12-22 00:00:00,btse,263948707.49460548
2023-12-23 00:00:00,btse,234941423.65036824
2023-12-24 00:00:00,btse,142594980.10699797
2023-12-25 00:00:00,btse,135836324.08748227
2023-12-26 00:00:00,btse,143725850.1692837
2023-12-27 00:00:00,btse,62644848.47885368
2023-12-28 00:00:00,btse,89817757.03214115
2023-12-29 00:00:00,btse,81560310.44366676
2023-12-30 00:00:00,btse,75228874.98434074
2023-12-31 00:00:00,btse,73645368.37134305
2024-01-01 00:00:00,btse,83810958.43674955
2024-01-02 00:00:00,btse,82345142.91763148
2024-01-03 00:00:00,btse,100628856.05192682
2024-01-04 00:00:00,btse,79257774.65013295
2024-01-05 00:00:00,btse,82842108.78887269
2024-01-06 00:00:00,btse,93663904.64712948
2023-01-08 00:00:00,bullish_com,82426304.2552216
2023-01-09 00:00:00,bullish_com,368216258.93458796
2023-01-10 00:00:00,bullish_com,415303037.70123154
2023-01-11 00:00:00,bullish_com,393444505.3889236
2023-01-12 00:00:00,bullish_com,435604569.705727
2023-01-13 00:00:00,bullish_com,254473444.07787457
2023-01-14 00:00:00,bullish_com,282674367.3787858
2023-01-15 00:00:00,bullish_com,179193375.54969192
2023-01-16 00:00:00,bullish_com,143821203.20630002
2023-01-17 00:00:00,bullish_com,108528236.34781657
2023-01-18 00:00:00,bullish_com,182956571.751966
2023-01-19 00:00:00,bullish_com,697233115.0213647
2023-01-20 00:00:00,bullish_com,531957239.24914384
2023-01-21 00:00:00,bullish_com,1025017789.5164889
2023-01-22 00:00:00,bullish_com,1563585463.8824408
2023-01-23 00:00:00,bullish_com,649627356.9187138
2023-01-24 00:00:00,bullish_com,795331058.289739
2023-01-25 00:00:00,bullish_com,864002488.555174
2023-01-26 00:00:00,bullish_com,1106890177.3723342
2023-01-27 00:00:00,bullish_com,731424664.375906
2023-01-28 00:00:00,bullish_com,611396612.5225545
2023-01-29 00:00:00,bullish_com,389959721.14297384
2023-01-30 00:00:00,bullish_com,652104932.3870335
2023-01-31 00:00:00,bullish_com,822771741.5377822
2023-02-01 00:00:00,bullish_com,503357297.62124765
2023-02-02 00:00:00,bullish_com,664584285.8523115
2023-02-03 00:00:00,bullish_com,639928902.979802
2023-02-04 00:00:00,bullish_com,433185004.76786524
2023-02-05 00:00:00,bullish_com,187059800.99063438
2023-02-06 00:00:00,bullish_com,465017514.21048725
2023-02-07 00:00:00,bullish_com,467162437.44027656
2023-02-08 00:00:00,bullish_com,438202376.7225822
2023-02-09 00:00:00,bullish_com,595614589.2966056
2023-02-10 00:00:00,bullish_com,1118030927.8375342
2023-02-11 00:00:00,bullish_com,683881471.261621
2023-02-12 00:00:00,bullish_com,189880400.99324325
2023-02-13 00:00:00,bullish_com,536666560.6277297
2023-02-14 00:00:00,bullish_com,727019234.4110937
2023-02-15 00:00:00,bullish_com,654815219.7486339
2023-02-16 00:00:00,bullish_com,968662649.1846476
2023-02-17 00:00:00,bullish_com,1183585878.0773344
2023-02-18 00:00:00,bullish_com,1167423481.4232702
2023-02-19 00:00:00,bullish_com,334358543.70615214
2023-02-20 00:00:00,bullish_com,780988155.3631107
2023-02-21 00:00:00,bullish_com,766116819.6714067
2023-02-22 00:00:00,bullish_com,1020799386.9151038
2023-02-23 00:00:00,bullish_com,807621504.6700459
2023-02-24 00:00:00,bullish_com,835587130.2175391
2023-02-25 00:00:00,bullish_com,729525005.2204123
2023-02-26 00:00:00,bullish_com,289121682.34469426
2023-02-27 00:00:00,bullish_com,348700318.2683225
2023-02-28 00:00:00,bullish_com,526419517.03407043
2023-03-01 00:00:00,bullish_com,502281561.73999196
2023-03-02 00:00:00,bullish_com,492806615.4093683
2023-03-03 00:00:00,bullish_com,556004929.1576537
2023-03-04 00:00:00,bullish_com,361180564.6591837
2023-03-05 00:00:00,bullish_com,200955661.53215614
2023-03-06 00:00:00,bullish_com,185962281.8131508
2023-03-07 00:00:00,bullish_com,174884344.61778146
2023-03-08 00:00:00,bullish_com,483187405.28169334
2023-03-09 00:00:00,bullish_com,390418171.5420125
2023-03-10 00:00:00,bullish_com,1046362713.1805327
2023-03-11 00:00:00,bullish_com,880528872.2778016
2023-03-12 00:00:00,bullish_com,246158507.16771695
2023-03-13 00:00:00,bullish_com,173717331.5041905
2023-03-14 00:00:00,bullish_com,274642007.9364068
2023-03-15 00:00:00,bullish_com,517362139.36663973
2023-03-16 00:00:00,bullish_com,462905242.7638309
2023-03-17 00:00:00,bullish_com,671278485.1915648
2023-03-18 00:00:00,bullish_com,393617495.12785155
2023-03-19 00:00:00,bullish_com,233603623.6469163
2023-03-20 00:00:00,bullish_com,335026620.8616211
2023-03-21 00:00:00,bullish_com,472157924.9123663
2023-03-22 00:00:00,bullish_com,326681165.8636922
2023-03-23 00:00:00,bullish_com,548519284.7581106
2023-03-24 00:00:00,bullish_com,533115597.5794698
2023-03-25 00:00:00,bullish_com,483254993.8198011
2023-03-26 00:00:00,bullish_com,170071308.92539313
2023-03-27 00:00:00,bullish_com,148888071.0452403
2023-03-28 00:00:00,bullish_com,394374941.6521568
2023-03-29 00:00:00,bullish_com,312532334.34901917
2023-03-30 00:00:00,bullish_com,417572923.4692075
2023-03-31 00:00:00,bullish_com,408813555.2697043
2023-04-01 00:00:00,bullish_com,350604923.0477621
2023-04-02 00:00:00,bullish_com,97304717.31193273
2023-04-03 00:00:00,bullish_com,237004169.88505623
2023-04-04 00:00:00,bullish_com,438293468.03106445
2023-04-05 00:00:00,bullish_com,367266973.16610795
2023-04-06 00:00:00,bullish_com,339792882.9796079
2023-04-07 00:00:00,bullish_com,233127334.64607283
2023-04-08 00:00:00,bullish_com,140161536.72911903
2023-04-09 00:00:00,bullish_com,76134305.78287904
2023-04-10 00:00:00,bullish_com,152455093.85015345
2023-04-11 00:00:00,bullish_com,395322888.55027
2023-04-12 00:00:00,bullish_com,283805326.7535127
2023-04-13 00:00:00,bullish_com,333166361.06084824
2023-04-14 00:00:00,bullish_com,482958409.9499781
2023-04-15 00:00:00,bullish_com,437653429.80469674
2023-04-16 00:00:00,bullish_com,151617181.2040015
2023-04-17 00:00:00,bullish_com,274623463.9209009
2023-04-18 00:00:00,bullish_com,292622513.1121781
2023-04-19 00:00:00,bullish_com,364204777.5367392
2023-04-20 00:00:00,bullish_com,886670381.3812727
2023-04-21 00:00:00,bullish_com,548818244.9165307
2023-04-22 00:00:00,bullish_com,574063265.8146597
2023-04-23 00:00:00,bullish_com,208109725.0677487
2023-04-24 00:00:00,bullish_com,300362833.1582819
2023-04-25 00:00:00,bullish_com,410153739.8232167
2023-04-26 00:00:00,bullish_com,415403618.92941
2023-04-27 00:00:00,bullish_com,1216958017.1200905
2023-04-28 00:00:00,bullish_com,845721546.4128417
2023-04-29 00:00:00,bullish_com,530338816.7948017
2023-04-30 00:00:00,bullish_com,196796345.2937431
2023-05-01 00:00:00,bullish_com,698120301.7083225
2023-05-02 00:00:00,bullish_com,614685311.5847665
2023-05-03 00:00:00,bullish_com,586034533.018783
2023-05-04 00:00:00,bullish_com,825663961.4467682
2023-05-05 00:00:00,bullish_com,481850287.1244119
2023-05-06 00:00:00,bullish_com,697537028.0088872
2023-05-07 00:00:00,bullish_com,533736645.82141197
2023-05-08 00:00:00,bullish_com,526295423.9133553
2023-05-09 00:00:00,bullish_com,700059935.0195025
2023-05-10 00:00:00,bullish_com,385973765.23217213
2023-05-11 00:00:00,bullish_com,829287009.7049432
2023-05-12 00:00:00,bullish_com,814972611.4994771
2023-05-13 00:00:00,bullish_com,640388452.236472
2023-05-14 00:00:00,bullish_com,168335946.71356297
2023-05-15 00:00:00,bullish_com,354386580.50052804
2023-05-16 00:00:00,bullish_com,454898526.66347194
2023-05-17 00:00:00,bullish_com,409045622.0709181
2023-05-18 00:00:00,bullish_com,530309866.73710865
2023-05-19 00:00:00,bullish_com,552736334.0334569
2023-05-20 00:00:00,bullish_com,316876602.4114848
2023-05-21 00:00:00,bullish_com,93874858.94490209
2023-05-22 00:00:00,bullish_com,213062530.4133303
2023-05-23 00:00:00,bullish_com,399217811.38682044
2023-05-24 00:00:00,bullish_com,319298348.6823069
2023-05-25 00:00:00,bullish_com,580635126.7954295
2023-05-26 00:00:00,bullish_com,347205866.25578207
2023-05-27 00:00:00,bullish_com,255646592.30956075
2023-05-28 00:00:00,bullish_com,136235315.2341812
2023-05-29 00:00:00,bullish_com,347542929.43382114
2023-05-30 00:00:00,bullish_com,353341127.7154224
2023-05-31 00:00:00,bullish_com,362276467.8157088
2023-06-01 00:00:00,bullish_com,500940889.1440839
2023-06-02 00:00:00,bullish_com,444957844.2167739
2023-06-03 00:00:00,bullish_com,330438784.0385353
2023-06-04 00:00:00,bullish_com,99858783.02573688
2023-06-05 00:00:00,bullish_com,249927273.69894552
2023-06-06 00:00:00,bullish_com,768284358.2699999
2023-06-07 00:00:00,bullish_com,851918575.7594775
2023-06-08 00:00:00,bullish_com,745126800.398761
2023-06-09 00:00:00,bullish_com,375939197.01250017
2023-06-10 00:00:00,bullish_com,545769550.8845831
2023-06-11 00:00:00,bullish_com,590493003.0908879
2023-06-12 00:00:00,bullish_com,406111961.949482
2023-06-13 00:00:00,bullish_com,486425132.69868606
2023-06-14 00:00:00,bullish_com,470924827.88665944
2023-06-15 00:00:00,bullish_com,699930232.0551368
2023-06-16 00:00:00,bullish_com,521152579.0797233
2023-06-17 00:00:00,bullish_com,553486359.9142987
2023-06-18 00:00:00,bullish_com,211578495.4064728
2023-06-19 00:00:00,bullish_com,227191631.8185258
2023-06-20 00:00:00,bullish_com,596095724.2844973
2023-06-21 00:00:00,bullish_com,979247266.7571826
2023-06-22 00:00:00,bullish_com,852806614.3053343
2023-06-23 00:00:00,bullish_com,766669918.8958627
2023-06-24 00:00:00,bullish_com,1096400619.6232433
2023-06-25 00:00:00,bullish_com,375756110.13679147
2023-06-26 00:00:00,bullish_com,492083352.5554694
2023-06-27 00:00:00,bullish_com,649716727.7228423
2023-06-28 00:00:00,bullish_com,685712536.6293467
2023-06-29 00:00:00,bullish_com,583379391.9441267
2023-06-30 00:00:00,bullish_com,753914867.8078171
2023-07-01 00:00:00,bullish_com,1054899572.7011234
2023-07-02 00:00:00,bullish_com,186741526.57746673
2023-07-03 00:00:00,bullish_com,318259035.2110166
2023-07-04 00:00:00,bullish_com,531016761.83767885
2023-07-05 00:00:00,bullish_com,258327457.99902558
2023-07-06 00:00:00,bullish_com,441288843.77540964
2023-07-07 00:00:00,bullish_com,903337830.1277783
2023-07-08 00:00:00,bullish_com,371807558.1781756
2023-07-09 00:00:00,bullish_com,132648450.8443393
2023-07-10 00:00:00,bullish_com,224422580.07533786
2023-07-11 00:00:00,bullish_com,440088150.2590755
2023-07-12 00:00:00,bullish_com,395966584.16335046
2023-07-13 00:00:00,bullish_com,497686292.8618402
2023-07-14 00:00:00,bullish_com,1158839717.4697864
2023-07-15 00:00:00,bullish_com,738814577.1196373
2023-07-16 00:00:00,bullish_com,161486790.26362988
2023-07-17 00:00:00,bullish_com,189770946.67910033
2023-07-18 00:00:00,bullish_com,548891542.6088896
2023-07-19 00:00:00,bullish_com,496860842.612792
2023-07-20 00:00:00,bullish_com,405662363.6527494
2023-07-21 00:00:00,bullish_com,478399989.5072904
2023-07-22 00:00:00,bullish_com,224135135.8613571
2023-07-23 00:00:00,bullish_com,147178368.15663803
2023-07-24 00:00:00,bullish_com,214119129.58642757
2023-07-25 00:00:00,bullish_com,440332211.9758012
2023-07-26 00:00:00,bullish_com,223410218.97222084
2023-07-27 00:00:00,bullish_com,360500705.04425144
2023-07-28 00:00:00,bullish_com,229118152.26010033
2023-07-29 00:00:00,bullish_com,160860266.11889267
2023-07-30 00:00:00,bullish_com,57920669.5213934
2023-07-31 00:00:00,bullish_com,211646114.92451862
2023-08-01 00:00:00,bullish_com,347712587.6145627
2023-08-02 00:00:00,bullish_com,518208935.29818875
2023-08-03 00:00:00,bullish_com,470045345.3317067
2023-08-04 00:00:00,bullish_com,262894315.1858905
2023-08-05 00:00:00,bullish_com,266631665.3336978
2023-08-06 00:00:00,bullish_com,73840569.63471346
2023-08-07 00:00:00,bullish_com,128562316.25834739
2023-08-08 00:00:00,bullish_com,312036895.1932611
2023-08-09 00:00:00,bullish_com,452064776.36330694
2023-08-10 00:00:00,bullish_com,317242012.2095078
2023-08-11 00:00:00,bullish_com,201903162.85285586
2023-08-12 00:00:00,bullish_com,132714998.66917363
2023-08-13 00:00:00,bullish_com,31299469.81298163
2023-08-14 00:00:00,bullish_com,133742270.39074656
2023-08-15 00:00:00,bullish_com,163666079.29440394
2023-08-16 00:00:00,bullish_com,197474648.59156582
2023-08-17 00:00:00,bullish_com,429377589.7465748
2023-08-18 00:00:00,bullish_com,1320267569.5577054
2023-08-19 00:00:00,bullish_com,726232637.0833246
2023-08-20 00:00:00,bullish_com,290846827.1991298
2023-08-21 00:00:00,bullish_com,232746034.4669924
2023-08-22 00:00:00,bullish_com,363220812.0981914
2023-08-23 00:00:00,bullish_com,733669618.641685
2023-08-24 00:00:00,bullish_com,623377223.4518238
2023-08-25 00:00:00,bullish_com,413897390.344519
2023-08-26 00:00:00,bullish_com,382506293.6027363
2023-08-27 00:00:00,bullish_com,59664086.28748557
2023-08-28 00:00:00,bullish_com,146077987.50994167
2023-08-29 00:00:00,bullish_com,312655708.9894022
2023-08-30 00:00:00,bullish_com,943539688.136539
2023-08-31 00:00:00,bullish_com,432240014.00823396
2023-09-01 00:00:00,bullish_com,817530261.6106172
2023-09-02 00:00:00,bullish_com,666817735.0663842
2023-09-03 00:00:00,bullish_com,155100392.60799015
2023-09-04 00:00:00,bullish_com,237810242.67934394
2023-09-05 00:00:00,bullish_com,314883187.824182
2023-09-06 00:00:00,bullish_com,261387195.31357872
2023-09-07 00:00:00,bullish_com,415466195.9260594
2023-09-08 00:00:00,bullish_com,437361215.4106277
2023-09-09 00:00:00,bullish_com,264641793.17248708
2023-09-10 00:00:00,bullish_com,89245106.77474335
2023-09-11 00:00:00,bullish_com,296985314.3107953
2023-09-12 00:00:00,bullish_com,1028583866.8559979
2023-09-13 00:00:00,bullish_com,748775173.3651462
2023-09-14 00:00:00,bullish_com,625204498.1728371
2023-09-15 00:00:00,bullish_com,469610318.0292845
2023-09-16 00:00:00,bullish_com,371678261.3908987
2023-09-17 00:00:00,bullish_com,131621640.04543504
2023-09-18 00:00:00,bullish_com,206781211.61443785
2023-09-19 00:00:00,bullish_com,582666429.1766329
2023-09-20 00:00:00,bullish_com,571768822.9248558
2023-09-21 00:00:00,bullish_com,483895055.7254873
2023-09-22 00:00:00,bullish_com,446525906.2697032
2023-09-23 00:00:00,bullish_com,171737919.70819652
2023-09-24 00:00:00,bullish_com,44692504.20192571
2023-09-25 00:00:00,bullish_com,343369472.33320606
2023-09-26 00:00:00,bullish_com,273278697.39078885
2023-09-27 00:00:00,bullish_com,253430105.60122043
2023-09-28 00:00:00,bullish_com,507544106.1970186
2023-09-29 00:00:00,bullish_com,632387319.7401147
2023-09-30 00:00:00,bullish_com,416862892.2380008
2023-10-01 00:00:00,bullish_com,149402560.5812671
2023-10-02 00:00:00,bullish_com,557477574.1628848
2023-10-03 00:00:00,bullish_com,892418795.5718262
2023-10-04 00:00:00,bullish_com,524803369.0538276
2023-10-05 00:00:00,bullish_com,421723851.55238706
2023-10-06 00:00:00,bullish_com,503766500.2346281
2023-10-07 00:00:00,bullish_com,577815532.6341884
2023-10-08 00:00:00,bullish_com,136206655.95084608
2023-10-09 00:00:00,bullish_com,241544255.0314589
2023-10-10 00:00:00,bullish_com,599819953.1611706
2023-10-11 00:00:00,bullish_com,496130541.4416656
2023-10-12 00:00:00,bullish_com,504232854.04011714
2023-10-13 00:00:00,bullish_com,420699300.2469465
2023-10-14 00:00:00,bullish_com,372442249.3636157
2023-10-15 00:00:00,bullish_com,81666136.51678501
2023-10-16 00:00:00,bullish_com,380671169.0133969
2023-10-17 00:00:00,bullish_com,1245199293.2453878
2023-10-18 00:00:00,bullish_com,623701083.1578977
2023-10-19 00:00:00,bullish_com,403134246.2635986
2023-10-20 00:00:00,bullish_com,539187155.235019
2023-10-21 00:00:00,bullish_com,775401891.2033837
2023-10-22 00:00:00,bullish_com,500054664.9640891
2023-10-23 00:00:00,bullish_com,770491641.6861517
2023-10-24 00:00:00,bullish_com,2094314735.2633336
2023-10-25 00:00:00,bullish_com,1953255174.6040335
2023-10-26 00:00:00,bullish_com,1330245513.967549
2023-10-27 00:00:00,bullish_com,1201318853.47718
2023-10-28 00:00:00,bullish_com,719160874.9878365
2023-10-29 00:00:00,bullish_com,307656959.9668869
2023-10-30 00:00:00,bullish_com,451240436.18733734
2023-10-31 00:00:00,bullish_com,737007410.4911108
2023-11-01 00:00:00,bullish_com,688869647.1783191
2023-11-02 00:00:00,bullish_com,1398817790.0090346
2023-11-03 00:00:00,bullish_com,1015047423.170254
2023-11-04 00:00:00,bullish_com,748157587.2171354
2023-11-05 00:00:00,bullish_com,423890254.1946253
2023-11-06 00:00:00,bullish_com,794549689.4292657
2023-11-07 00:00:00,bullish_com,711749769.6509937
2023-11-08 00:00:00,bullish_com,876435942.6305674
2023-11-09 00:00:00,bullish_com,1064954182.8236825
2023-11-10 00:00:00,bullish_com,1780916362.5822048
2023-11-11 00:00:00,bullish_com,1187389506.0955782
2023-11-12 00:00:00,bullish_com,625909345.0167739
2023-11-13 00:00:00,bullish_com,559096565.7336991
2023-11-14 00:00:00,bullish_com,1125457636.09106
2023-11-15 00:00:00,bullish_com,1173148273.278462
2023-11-16 00:00:00,bullish_com,1463234556.6810787
2023-11-17 00:00:00,bullish_com,1568043780.7169778
2023-11-18 00:00:00,bullish_com,1142650901.8898835
2023-11-19 00:00:00,bullish_com,444183912.55997276
2023-11-20 00:00:00,bullish_com,550261169.4664546
2023-11-21 00:00:00,bullish_com,1235706560.4540598
2023-11-22 00:00:00,bullish_com,1545456196.8485181
2023-11-23 00:00:00,bullish_com,1093067466.5883837
2023-11-24 00:00:00,bullish_com,584544976.1170584
2023-11-25 00:00:00,bullish_com,1032760548.0226558
2023-11-26 00:00:00,bullish_com,214225574.58311495
2023-11-27 00:00:00,bullish_com,620454997.5648364
2023-11-28 00:00:00,bullish_com,858860840.558311
2023-11-29 00:00:00,bullish_com,836356583.7557415
2023-11-30 00:00:00,bullish_com,755647460.3038207
2023-12-01 00:00:00,bullish_com,585518006.2958847
2023-12-02 00:00:00,bullish_com,481808959.4037012
2023-12-03 00:00:00,bullish_com,473626399.59604967
2023-12-04 00:00:00,bullish_com,670631487.9117057
2023-12-05 00:00:00,bullish_com,1347603390.5353217
2023-12-06 00:00:00,bullish_com,680464037.6843088
2023-12-07 00:00:00,bullish_com,536483950.7845624
2023-12-08 00:00:00,bullish_com,620375666.1671674
2023-12-09 00:00:00,bullish_com,653135371.2270287
2023-12-10 00:00:00,bullish_com,498482994.6895055
2023-12-11 00:00:00,bullish_com,831189564.9442447
2023-12-12 00:00:00,bullish_com,1282046045.2006536
2023-12-13 00:00:00,bullish_com,1343525217.9105601
2023-12-14 00:00:00,bullish_com,989320469.6896831
2023-12-15 00:00:00,bullish_com,1155052556.717804
2023-12-16 00:00:00,bullish_com,781316372.3070985
2023-12-17 00:00:00,bullish_com,529782546.9943179
2023-12-18 00:00:00,bullish_com,909181858.538516
2023-12-19 00:00:00,bullish_com,865302278.1802657
2023-12-20 00:00:00,bullish_com,846780300.7486886
2023-12-21 00:00:00,bullish_com,995691922.8082397
2023-12-22 00:00:00,bullish_com,1039857883.5943513
2023-12-23 00:00:00,bullish_com,1015024128.003762
2023-12-24 00:00:00,bullish_com,478737644.2094692
2023-12-25 00:00:00,bullish_com,659441221.3507049
2023-12-26 00:00:00,bullish_com,842784914.5461442
2023-12-27 00:00:00,bullish_com,984579678.2441967
2023-12-28 00:00:00,bullish_com,1276928828.0963264
2023-12-29 00:00:00,bullish_com,1243101739.5589268
2023-12-30 00:00:00,bullish_com,1168930950.6479638
2023-12-31 00:00:00,bullish_com,602240538.1615192
2024-01-01 00:00:00,bullish_com,687641245.0769523
2024-01-02 00:00:00,bullish_com,884396215.8766207
2024-01-03 00:00:00,bullish_com,2203935391.9926124
2024-01-04 00:00:00,bullish_com,2294152287.7878604
2024-01-05 00:00:00,bullish_com,1487903013.6366594
2024-01-06 00:00:00,bullish_com,1177968588.9163268
2023-01-08 00:00:00,bybit_spot,126420510.05185045
2023-01-09 00:00:00,bybit_spot,224404806.64779088
2023-01-10 00:00:00,bybit_spot,311366076.9689733
2023-01-11 00:00:00,bybit_spot,285043436.1492652
2023-01-12 00:00:00,bybit_spot,357005397.6208365
2023-01-13 00:00:00,bybit_spot,479814337.0219891
2023-01-14 00:00:00,bybit_spot,678664984.1673472
2023-01-15 00:00:00,bybit_spot,597404850.8775332
2023-01-16 00:00:00,bybit_spot,408960270.04519105
2023-01-17 00:00:00,bybit_spot,480109640.7519382
2023-01-18 00:00:00,bybit_spot,374910419.3596556
2023-01-19 00:00:00,bybit_spot,533675030.5310516
2023-01-20 00:00:00,bybit_spot,275918503.4596989
2023-01-21 00:00:00,bybit_spot,529746441.3823141
2023-01-22 00:00:00,bybit_spot,581831790.2263651
2023-01-23 00:00:00,bybit_spot,423057302.78549445
2023-01-24 00:00:00,bybit_spot,449993997.95747936
2023-01-25 00:00:00,bybit_spot,402095265.1409341
2023-01-26 00:00:00,bybit_spot,505672925.1276932
2023-01-27 00:00:00,bybit_spot,402485675.4387236
2023-01-28 00:00:00,bybit_spot,339691489.12079084
2023-01-29 00:00:00,bybit_spot,267325939.6682801
2023-01-30 00:00:00,bybit_spot,354219035.56803125
2023-01-31 00:00:00,bybit_spot,464501367.5156543
2023-02-01 00:00:00,bybit_spot,305894250.24717385
2023-02-02 00:00:00,bybit_spot,541968711.0009646
2023-02-03 00:00:00,bybit_spot,427125387.9786093
2023-02-04 00:00:00,bybit_spot,340872491.2734209
2023-02-05 00:00:00,bybit_spot,220909080.99300584
2023-02-06 00:00:00,bybit_spot,324351317.65488917
2023-02-07 00:00:00,bybit_spot,274096260.25475854
2023-02-08 00:00:00,bybit_spot,379171825.32473975
2023-02-09 00:00:00,bybit_spot,404675617.5174273
2023-02-10 00:00:00,bybit_spot,485419081.2252032
2023-02-11 00:00:00,bybit_spot,310075447.28324044
2023-02-12 00:00:00,bybit_spot,159659087.39910436
2023-02-13 00:00:00,bybit_spot,248281778.837569
2023-02-14 00:00:00,bybit_spot,363961624.52989715
2023-02-15 00:00:00,bybit_spot,426150396.19240814
2023-02-16 00:00:00,bybit_spot,770782075.1421598
2023-02-17 00:00:00,bybit_spot,796670790.7856876
2023-02-18 00:00:00,bybit_spot,622184269.1306232
2023-02-19 00:00:00,bybit_spot,279574718.5864503
2023-02-20 00:00:00,bybit_spot,486783498.84564084
2023-02-21 00:00:00,bybit_spot,469184895.7002142
2023-02-22 00:00:00,bybit_spot,594299795.0558288
2023-02-23 00:00:00,bybit_spot,566346403.262439
2023-02-24 00:00:00,bybit_spot,489078327.4600793
2023-02-25 00:00:00,bybit_spot,579389788.5947795
2023-02-26 00:00:00,bybit_spot,288075398.08527833
2023-02-27 00:00:00,bybit_spot,318739659.3130905
2023-02-28 00:00:00,bybit_spot,491796766.8174827
2023-03-01 00:00:00,bybit_spot,458778464.8308439
2023-03-02 00:00:00,bybit_spot,501075602.6094802
2023-03-03 00:00:00,bybit_spot,696409774.4410895
2023-03-04 00:00:00,bybit_spot,350117447.1527164
2023-03-05 00:00:00,bybit_spot,309066120.2513759
2023-03-06 00:00:00,bybit_spot,308009840.70284927
2023-03-07 00:00:00,bybit_spot,341923892.4896024
2023-03-08 00:00:00,bybit_spot,525738168.9423174
2023-03-09 00:00:00,bybit_spot,529555988.51414806
2023-03-10 00:00:00,bybit_spot,870714743.0755336
2023-03-11 00:00:00,bybit_spot,1212958099.4138808
2023-03-12 00:00:00,bybit_spot,927133239.6862704
2023-03-13 00:00:00,bybit_spot,856582228.1339592
2023-03-14 00:00:00,bybit_spot,968219417.2389909
2023-03-15 00:00:00,bybit_spot,1123434986.6710336
2023-03-16 00:00:00,bybit_spot,1193811189.5056448
2023-03-17 00:00:00,bybit_spot,1008217117.828907
2023-03-18 00:00:00,bybit_spot,1254227994.474446
2023-03-19 00:00:00,bybit_spot,865220150.3702909
2023-03-20 00:00:00,bybit_spot,1041025464.974421
2023-03-21 00:00:00,bybit_spot,934839249.2289096
2023-03-22 00:00:00,bybit_spot,993118232.763441
2023-03-23 00:00:00,bybit_spot,1413760905.7256649
2023-03-24 00:00:00,bybit_spot,1265389406.051432
2023-03-25 00:00:00,bybit_spot,1069509921.517083
2023-03-26 00:00:00,bybit_spot,472877305.9291901
2023-03-27 00:00:00,bybit_spot,519846663.39247566
2023-03-28 00:00:00,bybit_spot,812877258.1458018
